customer_id,signup_date,customer_segment,region,status,lifetime_months_expected,acquisition_channel,acquisition_campaign,acquisition_cost_ngn
C100316,1/21/2024 7:55,Enterprise,Nigeria,Active,52,Paid Social,Camp_55,3514
C100317,4/11/2024 7:14,Individual,Europe,Active,53,Paid Search,Camp_18,4068
C100318,7/8/2024 3:38,Individual,Europe,Active,42,Paid Search,Camp_52,11094
C100319,5/4/2021 3:02,Individual,Europe,Active,36,Paid Social,Camp_87,1809
C100320,6/25/2020 17:14,Individual,Nigeria,Churned,7,Organic Social,Camp_26,845
C100321,4/26/2024 18:26,Individual,Europe,Active,24,Referral,Camp_65,3747
C100322,9/5/2020 21:32,SME,Nigeria,Active,27,Referral,Camp_118,376
C100323,7/31/2021 8:06,Individual,Nigeria,Active,47,Paid Social,Camp_101,2126
C100324,7/31/2020 21:19,Individual,Nigeria,Active,36, Event ,Camp_75,84796
C100325,1/22/2025 17:02,Individual,Nigeria,Active,7,Referral,Camp_49,1173
C100326,7/30/2020 3:31,SME,North America,Active,39,ORG,Camp_114,854
C100327,9/28/2025 19:29,Individual,Nigeria,Active,47,Organic Social,Camp_107,4355
C100328,12/31/2021 18:04,SME,West Africa,Churned,21,Paid Social,Camp_46,
C100329,6/8/2023 11:41,SME,Nigeria,Active,22,Paid Search,Camp_38,13938
C100330,1/7/2021 11:23,SME,Nigeria,Dormant,,SOC,Camp_99,16062
C100331,11/4/2024 22:04,Individual,West Africa,Churned,4,Referral,Camp_73,6298
C100332,2/3/2022 23:08,Enterprise,Nigeria,Active,30,Paid Search,Camp_80,9880
C100333,12/3/2024 15:20,SME,West Africa,Dormant,,Paid Search,Camp_113,36209
C100334,1/21/2025 2:33,Enterprise,Nigeria,Active,57,Paid Search,Camp_64,3559
C100335,5/3/2020 11:21,Individual,Nigeria,Active,7,Paid Search,Camp_87,14210
C100336,4/8/2025 8:25,SME,Nigeria,Active,59,Affiliate,Camp_60,2019
C100337,9/11/2020 17:07,SME,Nigeria,Dormant,,Referral,Camp_73,1356
C100338,7/26/2023 11:40,SME,Europe,Active,16,Organic Social,Camp_11,2699
C100339,8/4/2025 9:17,Individual,Nigeria,Active,45,Paid Search,Camp_91,97533
C100340,12/18/2024 9:45,Individual,Nigeria,Active,32,Organic Social,Camp_62,12474
C100341,10/22/2024 2:22,Individual,North America,Active,9,Organic Social,Camp_71,4363
C100342,6/12/2024 5:30,Individual,Nigeria,Active,6,Paid Search,Camp_81,4855
C100343,9/9/2022 22:14,Individual,Nigeria,Active,14,Paid Social,CMP_81,14653
C100344,3/21/2022 4:05,SME,Europe,Active,45,Paid Social,Camp_20,28271
C100345,9/26/2021 14:40,Individual,Europe,Dormant,,Organic Social,Camp_104,193
C100346,9/11/2025 18:23,SME,Nigeria,Active,39,Organic Social,Camp_111,2846
C100347,9/3/2022 3:14,Individual,Nigeria,Active,16,Paid Search,Camp_102,1089
C100348,1/11/2022 13:42,Individual,Nigeria,Active,11,Paid Social,Camp_18,5033
C100349,4/5/2022 5:39,Individual,Nigeria,Active,21,Organic Social,Camp_3,483
C100350,5/14/2023 15:55,Individual,Nigeria,Active,46,Organic Social,Camp_6,16167
C100351,2/10/2021 14:59,SME,Nigeria,Active,20,Affiliate,Camp_71,1479
C100352,9/17/2025 20:51,Individual,Europe,Active,18,Referral,Camp_92,325
C100353,6/28/2025 12:01,SME,Nigeria,Active,44,Paid Search,Camp_83,89437
C100354,7/21/2022 1:24,Individual,Europe,Active,60,Paid Search,Camp_16,18140
C100355,11/21/2023 13:08,Individual,Europe,Active,31,Organic Social,Camp_3,7093
C100356,9/9/2022 7:52,Individual,Nigeria,Churned,2,Paid Search,Camp_101,9911
C100357,8/13/2020 9:12,Individual,North America,Churned,6,Organic Social,Camp_4,3805
C100358,1/29/2020 22:36,Individual,West Africa,Dormant,,Event,Camp_13,275
C100359,11/24/2023 20:14,SME,Nigeria,Active,16,Organic Social,Camp_96,2628
C100360,4/13/2025 20:59,Individual,Nigeria,Churned,3,Paid Social,Camp_33,14577
C100361,10/15/2024 3:50,Enterprise,Nigeria,Active,59,Organic Social,Camp_23,3611
C100362,11/6/2020 15:08,SME,Nigeria,Active,35,Organic Social,Camp_65,2602
C100363,8/15/2020 14:42,SME,West Africa,Active,57,Organic Social,Camp_105,7753
C100364,7/28/2024 8:55,Individual,Europe,Active,54,Event,Camp_53,27857
C100365,10/24/2021 5:56,SME,North America,Active,41,Paid Social,Camp_86,18196
C100366,4/20/2024 17:29,Individual,Nigeria,Churned,1,Event,Camp_54,8164
C100367,4/3/2022 22:46,SME,Nigeria,Churned,7,Event,Camp_77,79075
C100368,2/15/2021 12:40,Individual,West Africa,Active,54,Paid Search,Camp_8,11268
C100369,12/20/2022 7:59,Individual,Europe,Active,52,Paid Search,Camp_51,16449
C100370,8/1/2020 17:27,Individual,Europe,Active,31,Paid Search,Camp_24,10854
C100371,1/28/2022 23:09,Individual,Nigeria,Active,22,Paid Search,Camp_41,55619
C100372,2/22/2023 1:56,Individual,Nigeria,Active,38,Paid Search,Camp_11,57750
C100373,6/4/2022 10:12,SME,Nigeria,Active,50,Referral,Camp_42,507
C100374,5/5/2021 2:27,Individual,Nigeria,Churned,17,Paid Search,Camp_63,34930
C100375,9/23/2023 9:24,Enterprise,Nigeria,Active,12,Paid Social,Camp_42,1954
C100376,8/14/2024 17:16,Individual,Rest of Africa,Dormant,,Affiliate,Camp_76,242
C100377,7/28/2022 21:18,SME,Rest of Africa,Churned,7,Paid Search,Camp_44,45286
C100378,3/15/2025 9:59,Individual,Nigeria,Active,35,Affiliate,Camp_14,1124
C100379,7/24/2025 20:00,SME,Rest of Africa,Active,35,Paid Social,Camp_33,3026
C100380,7/1/2024 8:40,SME,Nigeria,Active,37, Paid Search ,Camp_111,23322
C100381,1/25/2020 7:19,Individual,Europe,Dormant,,REF,Camp_75,
C100382,9/5/2025 23:29,SME,Nigeria,Active,59,Organic Social,Camp_99,1051
C100383,9/19/2024 2:08,Individual,North America,Churned,1,Affiliate,Camp_97,970
C100384,7/19/2022 3:17,SME,Nigeria,Active,13,Referral,Camp_98,160
C100385,8/23/2025 1:50,Individual,Europe,Dormant,,Affiliate,Camp_6,
C100386,11/17/2020 19:58,SME,Europe,Churned,3,Paid Social,Camp_73,2229
C100387,2/21/2021 5:28,Individual,Nigeria,Churned,10,Paid Search,Camp_90,71482
C100388,4/1/2022 16:00,SME,West Africa,Active,35,REF,Camp_51,200
C100389,12/24/2020 14:59,SME,West Africa,Dormant,,Affiliate,Camp_57,7281
C100390,11/28/2020 13:10,SME,Europe,Active,7,Event,Camp_13,101515
C100391,9/14/2024 19:20,SME,West Africa,Active,44,SOC,Camp_81,17790
C100392,4/27/2021 23:02,Individual,Nigeria,Active,7,Paid Social,Camp_90,599
C100393,4/26/2022 3:45,Enterprise,Nigeria,Active,27,Referral,Camp_101,1814
C100394,5/25/2022 9:16,Individual,North America,Active,31,Paid Social,Camp_86,42006
C100395,2/22/2025 3:22,Individual,West Africa,Active,29,Event,Camp_103,15577
C100396,10/16/2021 9:41,SME,Nigeria,Active,34,Affiliate,Camp_2,3010
C100397,12/1/2022 7:00,Enterprise,Nigeria,Active,24,Paid Social,Camp_85,5151
C100398,9/24/2021 13:18,Individual,Nigeria,Active,50,Referral,Camp_66,1408
C100399,11/5/2025 23:30,SME,Nigeria,Active,23, Referral ,Camp_2,543
C100400,5/24/2025 12:12,SME,Nigeria,Active,56,Paid Search,Camp_1,32164
C100401,3/31/2022 4:03,Individual,Nigeria,Churned,2,Event,Camp_92,41409
C100402,4/19/2024 6:01,Individual,West Africa,Active,48,Organic Social,Camp_34,2560
C100403,2/26/2024 19:34,Individual,North America,Active,49,Affiliate,Camp_81,10257
C100404,2/19/2022 4:57,SME,West Africa,Dormant,,SOC,Camp_46,1866
C100405,6/6/2020 19:50,SME,Nigeria,Churned,12,Affiliate,Camp_66,
C100406,10/13/2020 18:16,Individual,Nigeria,Active,24,Paid Social,Camp_89,16624
C100407,5/24/2025 15:40,Individual,West Africa,Active,19,Paid Search,Camp_62,24861
C100408,8/9/2023 0:05,Individual,Rest of Africa,Active,26,Event,Camp_116,2673
C100409,5/9/2022 14:46,SME,Nigeria,Active,11,PS,Camp_24,24067
C100410,5/16/2020 23:20,Individual,West Africa,Churned,23,Paid Social,Camp_35,12266
C100411,1/12/2020 0:23,SME,Nigeria,Active,33,Event,Camp_21,26610
C100412,11/2/2022 7:46,Individual,North America,Active,58,Event,Camp_85,15535
C100413,2/10/2021 10:37,Individual,Nigeria,Churned,20,Organic Social,Camp_23,38
C100414,6/2/2025 10:36,Individual,Nigeria,Churned,1,Organic Social,Camp_62,2746
C100415,3/24/2022 20:48,Individual,Nigeria,Active,49,Paid Social,Camp_110,9222
C100416,5/17/2021 0:25,SME,Nigeria,Active,43,Paid Social,Camp_87,9892
C100417,10/4/2023 17:38,Individual,Europe,Churned,1,Paid Social,Camp_116,17041
C100418,9/10/2024 0:16,SME,Nigeria,Active,60,Referral,Camp_83,6417
C100419,8/21/2023 18:38,SME,Nigeria,Active,30,REF,Camp_38,627
C100420,10/8/2024 16:14,SME,North America,Active,48,Referral,Camp_113,1377
C100421,1/31/2020 1:01,SME,Europe,Active,31,Referral,Camp_93,26910
C100422,12/13/2020 13:55,Individual,West Africa,Active,56,Paid Search,Camp_89,20944
C100423,8/21/2020 18:35,SME,Nigeria,Active,54,Organic Social,Camp_76,10670
C100424,4/8/2021 2:17,SME,West Africa,Active,51,Paid Search,Camp_51,36649
C100425,8/22/2024 2:09,Individual,Nigeria,Churned,6,Organic Social,Camp_55,268
C100426,4/21/2020 22:27,Individual,West Africa,Active,21,Paid Social,Camp_45,14920
C100427,2/21/2023 2:44,SME,Nigeria,Churned,1,Affiliate,Camp_91,4327
C100428,12/14/2024 19:03,Individual,Nigeria,Churned,2,Paid Social,Camp_85,8062
C100429,9/12/2024 15:15,Individual,Europe,Active,59,Paid Search,Camp_17,79190
C100430,4/5/2021 2:40,Individual,North America,Active,14,Paid Search,Camp_80,15256
C100431,8/28/2023 7:13,SME,North America,Active,40,Referral,Camp_39,2541
C100432,1/30/2021 23:01,Individual,Nigeria,Active,51,ORG,Camp_105,17069
C100433,5/9/2020 22:59,Individual,Nigeria,Churned,15,Paid Search,Camp_67,4092
C100434,8/15/2022 17:24,Individual,North America,Active,28,Paid Search,Camp_26,1404
C100435,2/6/2023 22:23,SME,Nigeria,Churned,8,Referral,Camp_110,752
C100436,5/3/2020 22:46,Individual,Europe,Active,60,Paid Search,Camp_6,1136
C100437,1/16/2023 16:11,Individual,Nigeria,Active,10,AFF,Camp_45,993
C100438,10/14/2021 16:26,SME,Nigeria,Active,59,Referral,Camp_15,9585
C100439,10/20/2025 2:34,SME,Rest of Africa,Active,40,Paid Search,Camp_59,80583
C100440,2/14/2022 6:17,SME,Nigeria,Churned,8,Paid Search,Camp_16,29384
C100441,9/3/2025 2:09,Individual,West Africa,Active,24,Event,Camp_76,55932
C100442,11/15/2020 8:50,SME,Nigeria,Churned,27,Paid Social,Camp_60,2725
C100443,1/3/2023 20:11,Individual,Rest of Africa,Churned,16,Paid Social,Camp_20,16280
C100444,10/5/2024 11:56,SME,North America,Active,13,Affiliate,Camp_96,1341
C100445,6/16/2023 13:41,SME,Nigeria,Churned,1,Event,Camp_43,19017
C100446,4/12/2025 7:52,Individual,Nigeria,Active,48,Event,Camp_9,16945
C100447,4/25/2021 4:19,SME,Nigeria,Churned,22,REF,Camp_24,1903
C100448,1/5/2022 12:24,Individual,Nigeria,Active,47,Paid Social,Camp_84,1494
C100449,5/19/2021 21:00,Individual,Nigeria,Active,11,Paid Search,Camp_28,2730
C100450,7/4/2021 1:58,Individual,West Africa,Active,54,Referral,Camp_111,1882
C100451,7/4/2023 22:53,SME,Nigeria,Active,49,Organic Social,Camp_117,5054
C100452,3/18/2020 0:12,Individual,Nigeria,Churned,1,Paid Social,Camp_33,7476
C100453,7/11/2021 6:06,Individual,West Africa,Dormant,,Event,Camp_27,6353
C100454,10/29/2022 1:32,Individual,Nigeria,Active,34,Paid Search,Camp_98,54306
C100455,7/3/2023 3:33,SME,Nigeria,Active,34,Organic Social,Camp_31,272
C100456,9/12/2025 7:53,SME,Nigeria,Churned,1,Paid Search,Camp_42,31590
C100457,2/10/2022 0:41,SME,North America,Active,46,Organic Social,Camp_30,754
C100458,4/8/2022 22:28,Individual,Europe,Active,57,Paid Search,Camp_56,25359
C100459,5/9/2021 14:39,SME,Europe,Active,42,Paid Search,Camp_60,27240
C100460,12/1/2020 20:11,Enterprise,North America,Active,37,Paid Search,Camp_48,40774
C100461,4/3/2023 12:22,Individual,Nigeria,Dormant,,Organic Social,Camp_87,2512
C100462,4/30/2020 7:30,SME,West Africa,Churned,1,Referral,Camp_58,44
C100463,1/2/2024 9:11,Individual,Nigeria,Active,49,Organic Social,Camp_88,8331
C100464,11/22/2021 1:51,Individual,Nigeria,Active,26,Event,Camp_62,23484
C100465,9/12/2021 1:13,SME,Nigeria,Active,41,Paid Social,Camp_64,33802
C100466,12/1/2023 2:41,Individual,Nigeria,Active,29,Paid Social,Camp_57,26928
C100467,12/22/2022 8:25,SME,Nigeria,Active,37,Affiliate,Camp_28,5518
C100468,8/6/2022 4:40,Individual,Nigeria,Dormant,,Paid Search,Camp_33,185439
C100469,12/8/2021 2:44,Individual,West Africa,Active,19,Event,Camp_116,24801
C100470,11/23/2021 14:23,SME,Nigeria,Active,10,Paid Search,Camp_93,29809
C100471,3/14/2020 12:32,Individual,Nigeria,Active,59,Event,Camp_101,44322
C100472,8/12/2025 15:38,SME,Europe,Active,26,Paid Search,Camp_106,18248
C100473,8/23/2021 0:48,Individual,Nigeria,Active,18,AFF,Camp_17,7042
C100474,5/22/2023 23:46,Individual,Rest of Africa,Active,40,Organic Social,Camp_50,
C100475,10/16/2022 20:59,SME,North America,Active,10,Event,Camp_103,33909
C100476,5/15/2022 14:08,SME,Nigeria,Active,36,Paid Search,Camp_107,14952
C100477,8/3/2020 16:23,SME,North America,Dormant,,Organic Social,Camp_99,5424
C100478,5/17/2022 5:04,Individual,Nigeria,Active,29,Event,Camp_43,1446
C100479,12/26/2022 23:21,Individual,Nigeria,Active,39,Organic Social,Camp_69,578
C100480,6/16/2025 0:20,Individual,North America,Dormant,,Organic Social,Camp_110,670
C100481,5/1/2024 16:02,SME,North America,Active,43,Referral,Camp_62,1109
C100482,5/26/2023 18:10,Individual,Europe,Churned,4,Organic Social,Camp_42,10269
C100483,10/12/2025 4:32,Individual,Europe,Active,12,Organic Social,Camp_7,61848
C100484,7/23/2024 23:08,Individual,West Africa,Active,33,ORG,Camp_27,17989
C100485,10/25/2022 20:19,Individual,Nigeria,Active,39,Event,Camp_86,1630
C100486,3/26/2020 18:02,Individual,North America,Active,48,Paid Search,Camp_9,32003
C100487,12/24/2020 8:30,Individual,Nigeria,Churned,1,Paid Social,Camp_2,6789
C100488,3/22/2022 13:37,Individual,Nigeria,Active,51,Event,Camp_39,942
C100489,7/8/2021 18:58,Individual,Europe,Active,53,Affiliate,Camp_91,13986
C100490,12/8/2024 19:54,Individual,Nigeria,Active,33,ORG,Camp_83,887
C100491,4/4/2022 18:36,SME,Nigeria,Active,45,Organic Social,Camp_76,1204
C100492,4/28/2020 20:39,Individual,Nigeria,Active,29,Paid Social,Camp_57,7491
C100493,12/2/2020 19:04,SME,Nigeria,Dormant,,Paid Search,Camp_77,38821
C100494,1/27/2025 11:34,Individual,Nigeria,Active,44,Organic Social,CMP_12,4898
C100495,9/12/2023 3:25,SME,Nigeria,Active,52,Paid Social,Camp_33,5538
C100496,12/10/2022 0:17,Individual,North America,Active,12,Organic Social,Camp_1,922
C100497,9/1/2022 13:28,SME,Nigeria,Dormant,,Paid Search,Camp_61,2900
C100498,9/17/2023 19:53,Individual,Nigeria,Active,25,Event,Camp_117,6492
C100499,2/26/2025 10:12,Individual,Nigeria,Active,16,Event,Camp_62,81042
C100500,5/7/2024 22:28,Individual,Nigeria,Active,36,Referral,Camp_10,5119
C100501,12/25/2020 7:10,Individual,West Africa,Churned,1,Organic Social,Camp_81,17203
C100502,4/11/2023 18:15,Individual,Nigeria,Dormant,,Paid Social,Camp_115,32403
C100503,11/26/2024 9:31,SME,Nigeria,Churned,1,Affiliate,Camp_88,17470
C100504,8/13/2021 13:18,SME,West Africa,Active,12,Referral,Camp_81,3386
C100505,3/2/2022 9:29,SME,North America,Active,9,Paid Search,Camp_24,79285
C100506,5/17/2020 21:41,SME,Nigeria,Active,54,Event,Camp_112,74741
C100507,9/16/2023 18:48,Individual,Nigeria,Active,49,Affiliate,Camp_66,4959
C100508,1/6/2020 6:06,SME,Nigeria,Active,44,Event,Camp_4,15618
C100509,6/3/2024 8:04,SME,West Africa,Active,11,Referral,Camp_101,1755
C100510,7/30/2024 21:53,Individual,Nigeria,Churned,5,Organic Social,Camp_53,4684
C100511,11/3/2025 23:46,SME,Nigeria,Active,34,Paid Social,Camp_11,15398
C100512,9/14/2025 13:41,SME,North America,Active,32,Event,Camp_85,49065
C100513,9/4/2021 4:00,SME,Nigeria,Active,27,Affiliate,Camp_74,9604
C100514,2/5/2023 14:19,Individual,Europe,Active,12,Paid Search,Camp_77,
C100515,9/1/2023 23:51,Individual,West Africa,Active,46,Paid Search,Camp_5,8405
C100516,8/5/2020 9:37,Individual,Rest of Africa,Dormant,,Paid Social,Camp_62,39708
C100517,8/25/2025 17:09,Individual,Nigeria,Active,27,Affiliate,Camp_108,7133
C100518,10/22/2022 21:29,Enterprise,Nigeria,Active,39,Event,Camp_34,15931
C100519,4/20/2025 1:50,Individual,Nigeria,Active,17,PS,Camp_51,47504
C100520,9/2/2022 7:14,Individual,Nigeria,Active,34,Organic Social,Camp_51,1432
C100521,8/23/2025 1:45,Individual,West Africa,Active,60,Paid Social,Camp_114,9472
C100522,1/22/2021 4:44,Individual,West Africa,Churned,5,Event,Camp_91,12932
C100523,7/22/2022 1:39,Individual,Nigeria,Active,51,Affiliate,Camp_53,16405
C100524,4/24/2024 13:47,Individual,West Africa,Churned,1,Affiliate,Camp_78,10424
C100525,8/18/2022 21:56,SME,West Africa,Churned,7,Organic Social,Camp_98,3083
C100526,9/2/2025 23:08,SME,Nigeria,Active,35,Paid Social,Camp_64,48468
C100527,6/22/2023 19:58,SME,North America,Active,14, Paid Social ,Camp_107,47221
C100528,10/10/2022 9:57,SME,Nigeria,Active,59,Paid Search,Camp_86,31078
C100529,6/4/2023 5:08,Individual,Europe,Dormant,,Affiliate,Camp_35,17804
C100530,7/7/2022 13:38,Individual,Nigeria,Active,53,Affiliate,Camp_61,10166
C100531,9/18/2024 11:59,Individual,Rest of Africa,Dormant,,Event,Camp_20,39577
C100532,1/30/2021 11:15,Individual,Nigeria,Active,43,Event,Camp_102,21843
C100533,8/19/2021 0:38,SME,Nigeria,Active,16,Organic Social,Camp_109,1597
C100534,7/30/2023 6:45,Individual,Nigeria,Active,23,Referral,Camp_115,124
C100535,8/27/2025 20:43,SME,Nigeria,Active,40,Event,Camp_118,64551
C100536,3/23/2023 23:07,SME,Nigeria,Active,40,Affiliate,Camp_96,1042
C100537,10/5/2025 8:29,SME,Nigeria,Dormant,,Paid Search,Camp_12,13205
C100538,6/24/2021 16:25,Individual,Nigeria,Active,34,Organic Social,Camp_59,1337
C100539,3/27/2025 8:07,Individual,Rest of Africa,Active,10,Paid Search,Camp_16,15157
C100540,11/3/2024 3:33,Individual,Nigeria,Active,59,Event,Camp_97,15132
C100541,7/24/2022 0:26,SME,North America,Active,27,Organic Social,Camp_120,8850
C100542,6/15/2023 15:09,SME,Europe,Churned,2,Paid Search,Camp_22,95621
C100543,8/29/2024 9:09,Individual,Europe,Active,40,Referral,Camp_38,5679
C100544,1/2/2020 6:16,Individual,North America,Churned,5,Organic Social,Camp_99,4869
C100545,8/2/2022 2:33,Individual,Nigeria,Churned,5,Paid Social,Camp_30,69776
C100546,6/10/2022 9:50,Individual,Europe,Dormant,,Paid Search,Camp_48,12800
C100547,10/15/2021 0:21,Individual,Europe,Active,26,Referral,Camp_50,1478
C100548,8/28/2023 14:47,Enterprise,Nigeria,Active,52,Organic Social,Camp_55,1484
C100549,12/6/2024 22:47,Enterprise,Nigeria,Active,44,Referral,Camp_65,4565
C100550,2/27/2025 19:57,SME,North America,Active,46,Organic Social,Camp_85,990
C100551,7/27/2025 2:23,Individual,Rest of Africa,Active,55,Affiliate,Camp_104,7542
C100552,9/28/2022 4:38,SME,Nigeria,Churned,33,Organic Social,Camp_32,8033
C100553,12/15/2023 16:01,Individual,Nigeria,Active,16,Organic Social,Camp_101,4524
C100554,10/4/2023 13:57,Individual,Nigeria,Active,6,Affiliate,Camp_95,656
C100555,10/5/2023 17:49,Individual,Nigeria,Active,17,Paid Social,CMP_7,17015
C100556,9/30/2025 2:25,SME,Nigeria,Active,21,Paid Search,Camp_28,36426
C100557,10/25/2021 22:43,Individual,Nigeria,Active,58,Paid Search,Camp_20,5201
C100558,5/7/2024 3:53,Individual,North America,Active,13,Referral,Camp_45,2670
C100559,1/10/2024 3:19,Individual,North America,Churned,9,Organic Social,Camp_97,10542
C100560,6/11/2021 5:06,Individual,Nigeria,Active,49,Referral,Camp_26,8603
C100561,8/8/2025 23:28,Individual,North America,Churned,2,Paid Search,Camp_50,13193
C100562,9/20/2020 10:48,Individual,West Africa,Dormant,,Paid Search,Camp_120,637
C100563,5/31/2022 16:38,SME,Nigeria,Active,41,Paid Search,Camp_109,13578
C100564,5/20/2024 10:53,Individual,Nigeria,Churned,1,Paid Social,Camp_118,19430
C100565,8/24/2025 12:31,SME,North America,Active,21,Organic Social,Camp_74,11098
C100566,5/20/2025 11:29,Individual,North America,Active,30,Paid Social,Camp_48,50081
C100567,4/7/2025 23:25,Individual,Nigeria,Active,23,Paid Social,Camp_92,43258
C100568,11/7/2022 9:26,Individual,Rest of Africa,Active,27,Event,Camp_19,42913
C100569,10/17/2020 3:27,Enterprise,West Africa,Active,35,Paid Social,Camp_114,20652
C100570,12/30/2021 17:04,Individual,Nigeria,Active,6,Organic Social,Camp_47,11
C100571,9/21/2025 7:16,SME,Nigeria,Active,22,Referral,Camp_42,904
C100572,8/22/2022 10:33,Individual,Nigeria,Active,48,Paid Social,Camp_69,42725
C100573,11/28/2021 22:25,SME,Nigeria,Churned,10,Organic Social,Camp_58,5849
C100574,9/10/2021 16:12,Individual,North America,Active,33,Affiliate,Camp_94,5047
C100575,4/2/2021 19:30,SME,Nigeria,Active,12,Event,Camp_95,4403
C100576,3/16/2020 21:17,SME,North America,Active,39,Paid Search,Camp_114,7069
C100577,5/23/2020 13:56,Individual,Europe,Active,54,Event,Camp_49,32380
C100578,1/30/2022 16:46,Individual,Nigeria,Active,40,Organic Social,Camp_63,11389
C100579,1/16/2024 4:44,Enterprise,Nigeria,Dormant,,Paid Social,Camp_27,1812
C100580,3/14/2025 3:53,Individual,Nigeria,Active,44,ORG,Camp_41,834
C100581,8/14/2020 6:27,SME,West Africa,Churned,11,Event,Camp_94,42569
C100582,11/15/2023 22:17,SME,Rest of Africa,Active,11,Organic Social,Camp_2,1741
C100583,7/11/2023 14:57,SME,North America,Dormant,,Paid Social,Camp_61,
C100584,5/10/2025 14:42,Individual,Nigeria,Active,37,Organic Social,Camp_72,982
